"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-11-04","LITTLETON","CO","80120","SCOTTSDALE","AZ","85251","450","[{""id"":""0"",""year"":""2015"",""model"":""ENCORE"",""make"":""BUICK"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""500""}]","1","1"
"2024-11-25","PARAMOUNT","CA","90723","San Antonio","TX","78212","800","[{""id"":""0"",""year"":""2022"",""model"":""Prius"",""make"":""TOYOTA"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""900""}]","1","1"
"2025-01-09","Milwaukee","WI","53209","Lithia Springs","GA","30122","500","[{""id"":""0"",""year"":""2008"",""model"":""Caliber"",""make"":""Dodge"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""300"",""total"":""800""}]","1","1"
"2024-11-22","Jacksonville","FL","32277","Durham","CT","06422","450","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2006"",""model"":""300"",""make"":""Chrysler"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""200"",""total"":""800"",""id"":""3daae6c3_a79c_a3a9_c159_1c09ae244361""}]","1","1"
"2024-11-29","San Diego","CA","92130","Newtown","PA","18940","500","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2021"",""model"":""Light Bee X"",""make"":""Surron"",""type"":""Motorcycle"",""recommended_price"":""0"",""deposit"":""250"",""total"":""900"",""id"":""ad490fe7_e16e_2b46_68cc_a82a2e467f50""}]","2","1"
"2024-11-28","Chicopee","MA","01022","Seaside","CA","93955","1100","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2019"",""model"":""Charger"",""make"":""Dodge"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""300"",""total"":""1500"",""id"":""5a9153e5_49ed_24ca_3fc2_6b6ebb8a24dc""}]","1","1"
"2024-10-28","Florence","AL","35630","ATLANTA","GA","30312","350","[{""id"":""0"",""year"":""2002"",""model"":""XG350"",""make"":""HYUNDAI"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""450""}]","1","1"
"2024-10-31","Tuscaloosa","AL","35405","Detroit","MI","48238","800","[{""id"":""0"",""year"":""2019"",""model"":""Promaster"",""make"":""Ram"",""type"":""Van"",""recommended_price"":""0.00"",""deposit"":""410"",""total"":""1210""}]","1","1"
"2025-01-20","Kissimmee","FL","34744","Herriman","UT","84096","1700","[{""id"":""0"",""year"":""2004"",""model"":""F250"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""500"",""total"":""2200"",""vin"":""1FTNW21P34ED31093""}]","1","1"
"2024-12-04","Ocala","FL","34482","Martville","NY","13111","500","[{""id"":""0"",""year"":""2009"",""model"":""FLHTCU"",""make"":""Harley Davidson "",""type"":""Motorcycle"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""700""}]","2","1"
